startTime,open,high,low,close,endTime,volume
1727551200000,5686805,5688803,5684270,5684270,1727551499999,1.635
1727551500000,5685075,5685075,5683552,5683552,1727551799999,1.943
1727551800000,5683552,5684097,5680931,5682497,1727552099999,4.666
1727552100000,5682497,5684132,5681104,5681104,1727552399999,3.710
1727552400000,5681891,5685377,5681891,5684028,1727552699999,1.328
1727552700000,5683241,5684824,5682834,5682834,1727552999999,0.562
1727553000000,5682834,5684270,5682419,5682480,1727553299999,13.819
1727553300000,5682480,5684478,5681173,5684331,1727553599999,5.937
1727553600000,5683544,5687419,5681649,5686632,1727553899999,3.088
1727553900000,5686632,5688284,5686450,5687497,1727554199999,1.283
1727554200000,5688284,5688284,5685014,5686294,1727554499999,2.094
1727554500000,5686294,5686294,5683656,5686104,1727554799999,1.034
1727554800000,5685317,5687419,5685317,5685775,1727555099999,1.652
1727555100000,5685671,5688111,5685602,5686121,1727555399999,0.981
1727555400000,5685645,5686329,5684391,5684391,1727555699999,16.793
1727555700000,5684218,5685637,5683526,5684850,1727555999999,1.677
1727556000000,5684850,5686009,5684391,5684391,1727556299999,0.316
1727556300000,5684391,5684417,5682947,5683007,1727556599999,1.315
1727556600000,5683794,5684227,5676001,5676087,1727556899999,16.376
1727556900000,5675741,5678942,5675741,5677212,1727557199999,1.938
1727557200000,5677333,5680274,5676546,5679201,1727557499999,2.536
1727557500000,5679201,5680672,5679201,5679426,1727557799999,0.482
1727557800000,5679426,5680213,5667446,5668769,1727558099999,13.348
1727558100000,5668657,5669946,5658268,5660604,1727558399999,20.349
1727558400000,5660777,5668562,5657810,5667714,1727558699999,25.097
1727558700000,5668536,5675560,5667264,5671563,1727558999999,10.740
1727559000000,5671563,5676606,5671563,5676606,1727559299999,1.739
1727559300000,5676632,5679634,5675845,5677584,1727559599999,4.077
1727559600000,5676797,5681649,5673717,5679919,1727559899999,4.174
1727559900000,5679893,5681329,5676520,5676520,1727560199999,3.828
